,0,1,2,3
10468,Local Government Performance Reports,2015/16,Nebbi.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Nebbi.pdf
10469,Local Government Performance Reports,2015/16,Lamwo.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Lamwo_1.pdf
10470,Local Government Performance Reports,2015/16,Kyenjojo.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kyenjojo.pdf
10471,Local Government Performance Reports,2015/16,Amolatar.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Amolatar.pdf
10472,Local Government Performance Reports,2015/16,Koboko.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Koboko_0.pdf
10473,Local Government Performance Reports,2015/16,Bukedea.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Bukedea.pdf
10474,Local Government Performance Reports,2015/16,Bulambuli.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Bulambuli.pdf
10475,Local Government Performance Reports,2015/16,Lwengo.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Lwengo.pdf
10476,Spending Agency Budget Performance Reports,2015/16,Busitema University.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/Busitema%20University_0.pdf
10477,Spending Agency Budget Performance Reports,2015/16,Education Service Commission.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/Education%20Service%20Commission_0.pdf
10478,Spending Agency Budget Performance Reports,2015/16,Gulu University.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/Gulu%20University_0.pdf
10479,Spending Agency Budget Performance Reports,2015/16,Kyambogo University.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/Kyambogo%20University_0.pdf
10480,Spending Agency Budget Performance Reports,2015/16,Makerere University Business School.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/Makerere%20University%20Business%20School_0.pdf
10481,Spending Agency Budget Performance Reports,2015/16,Makerere University.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/Makerere%20University_0.pdf
10482,Spending Agency Budget Performance Reports,2015/16,Mbarara University.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/Mbarara%20University_0.pdf
10483,Spending Agency Budget Performance Reports,2015/16,"Ministry of Education,Science, Technology and Sports.pdf",https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/Ministry%20of%20Education%2CScience%2C%20Technology%20and%20Sports_0.pdf
10484,Spending Agency Budget Performance Reports,2015/16,Muni University.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/Muni%20University_0.pdf
10485,Spending Agency Budget Performance Reports,2015/16,Uganda Management Institute.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/Uganda%20Management%20Institute_0.pdf
10486,Local Government Releases,2015/16,Quarter 4 LG Expenditure Limits FY 2015-16.pdf,https://budget.finance.go.ug/sites/default/files/National%20LG%20Reports%20/Quarter%204%20LG%20Expenditure%20Limits%20FY%202015-16.pdf
10487,Central Government Expenditure Limits,2015/16,Quarter 4 CG Expenditure Limits FY 2015-16.pdf,https://budget.finance.go.ug/sites/default/files/National%20Budget%20docs/Quarter%204%20CG%20Expenditure%20Limits%20FY%202015-16.pdf
10488,Local Government Performance Reports,2015/16,Mitooma DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Mitooma%20DLG_1.pdf
10489,Local Government Performance Reports,2015/16,Busia MC.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Busia%20MC_4.pdf
10490,Local Government Performance Reports,2015/16,Iganga DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Iganga%20DLG.pdf
10491,Local Government Performance Reports,2015/16,Namayingo DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Namayingo%20DLG_1.pdf
10492,Local Government Performance Reports,2015/16,Ibanda DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Ibanda%20DLG_2.pdf
10493,Local Government Performance Reports,2015/16,Nakapiripirit DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Nakapiripirit%20DLG_1.pdf
10494,Local Government Performance Reports,2015/16,Alebtong DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Alebtong%20DLG_1.pdf
10495,Local Government Performance Reports,2015/16,Busia DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Busia%20DLG.pdf
10496,Local Government Performance Reports,2015/16,Mpigi DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Mpigi%20DLG_1.pdf
10497,Local Government Performance Reports,2015/16,Bushenyi Ishaka MC.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Bushenyi%20Ishaka%20MC.pdf
10498,Local Government Performance Reports,2015/16,Masaka DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Masaka%20DLG_3.pdf
10499,Local Government Performance Reports,2015/16,Butambala DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Butambala%20DLG_1.pdf
10500,Local Government Performance Reports,2015/16,Kabarole DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kabarole%20DLG_4.pdf
10501,Local Government Performance Reports,2015/16,Mbale MC.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Mbale%20MC_3.pdf
10502,Local Government Performance Reports,2015/16,Namayingo DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Namayingo%20DLG_2.pdf
10503,Local Government Performance Reports,2015/16,Oyam DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Oyam%20DLG_1.pdf
10504,Local Government Performance Reports,2015/16,Zombo DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Zombo%20DLG_1.pdf
10505,Local Government Performance Reports,2015/16,Kiryandongo DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kiryandongo%20DLG_1.pdf
10506,Local Government Performance Reports,2015/16,Kabarole DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kabarole%20DLG_6.pdf
10507,Local Government Performance Reports,2015/16,Kalungu DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kalungu%20DLG_1.pdf
10508,Local Government Performance Reports,2015/16,Kalangala DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kalangala%20DLG_1.pdf
10509,Local Government Performance Reports,2015/16,Fort Portal MC.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Fort%20Portal%20MC_3.pdf
10510,Local Government Performance Reports,2015/16,Lira MC.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Lira%20MC_1.pdf
10511,Local Government Performance Reports,2015/16,Bukwo DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Bukwo%20DLG.pdf
10512,Local Government Performance Reports,2015/16,Kyenjojo DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kyenjojo%20DLG_1.pdf
10513,Local Government Performance Reports,2015/16,Dokolo DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Dokolo%20DLG.pdf
10514,Local Government Performance Reports,2015/16,Otuke DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Otuke%20DLG_1.pdf
10515,Local Government Performance Reports,2015/16,Busia DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Busia%20DLG_3.pdf
10516,Local Government Performance Reports,2015/16,Jinja MC.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Jinja%20MC_3.pdf
10517,Local Government Performance Reports,2015/16,Kasese DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kasese%20DLG_2.pdf
10518,Local Government Performance Reports,2015/16,Kween DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kween%20DLG_1.pdf
10519,Local Government Performance Reports,2015/16,Budaka DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Budaka%20DLG.pdf
10520,Local Government Performance Reports,2015/16,Oyam DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Oyam%20DLG_2.pdf
10521,Local Government Performance Reports,2015/16,Masindi DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Masindi%20DLG_3.pdf
10522,Local Government Performance Reports,2015/16,Kiruhura DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kiruhura%20DLG.pdf
10523,Local Government Performance Reports,2015/16,Masindi MC.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Masindi%20MC_4.pdf
10524,Local Government Performance Reports,2015/16,Kabale DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kabale%20DLG_3.pdf
10525,Local Government Performance Reports,2015/16,Kamwenge DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kamwenge%20DLG_0.pdf
10526,Local Government Performance Reports,2015/16,Kibuku DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kibuku%20DLG.pdf
10527,Local Government Performance Reports,2015/16,Gulu MC.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Gulu%20MC_1.pdf
10528,Local Government Performance Reports,2015/16,Rukungiri DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Rukungiri%20DLG_2.pdf
10529,Local Government Performance Reports,2015/16,Mbale DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Mbale%20DLG_2.pdf
10530,Local Government Performance Reports,2015/16,Rubirizi DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Rubirizi%20DLG_1.pdf
10531,Local Government Performance Reports,2015/16,Ntungamo MC.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Ntungamo%20MC_1.pdf
10532,Local Government Performance Reports,2015/16,Bulambuli DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Bulambuli%20DLG_1.pdf
10533,Local Government Performance Reports,2015/16,Hoima DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Hoima%20DLG_3.pdf
10534,Local Government Performance Reports,2015/16,Serere DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Serere%20DLG_1.pdf
10535,Local Government Performance Reports,2015/16,Rukungiri MC.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Rukungiri%20MC_5.pdf
10536,Local Government Performance Reports,2015/16,Lira DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Lira%20DLG_2.pdf
10537,Local Government Performance Reports,2015/16,Luwero DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Luwero%20DLG_2.pdf
10538,Local Government Performance Reports,2015/16,Amuru DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Amuru%20DLG_1.pdf
10539,Local Government Performance Reports,2015/16,Kabale MC.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kabale%20MC_1.pdf
10540,Local Government Performance Reports,2015/16,Mukono MC.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Mukono%20MC_5.pdf
10541,Local Government Performance Reports,2015/16,Apac DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Apac%20DLG_2.pdf
10542,Local Government Performance Reports,2015/16,Buhweju DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Buhweju%20DLG.pdf
10543,Local Government Performance Reports,2015/16,Arua MC.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Arua%20MC_5.pdf
10544,Local Government Performance Reports,2015/16,Luuka DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Luuka%20DLG.pdf
10545,Local Government Performance Reports,2015/16,Mityana DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Mityana%20DLG_2.pdf
10546,Local Government Performance Reports,2015/16,Rakai DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Rakai%20DLG.pdf
10547,Local Government Performance Reports,2015/16,Kibaale DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kibaale%20DLG.pdf
10548,Local Government Performance Reports,2015/16,Buyende DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Buyende%20DLG.pdf
10549,Local Government Performance Reports,2015/16,Adjumani DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Adjumani%20DLG.pdf
10550,Local Government Performance Reports,2015/16,Amolatar DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Amolatar%20DLG.pdf
10551,Local Government Performance Reports,2015/16,Ntoroko DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Ntoroko%20DLG.pdf
10552,Local Government Performance Reports,2015/16,Buikwe DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Buikwe%20DLG_1.pdf
10553,Local Government Performance Reports,2015/16,Kiryandongo DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kiryandongo%20DLG_2.pdf
10554,Local Government Performance Reports,2015/16,Kisoro DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kisoro%20DLG_2.pdf
10555,Local Government Performance Reports,2015/16,Lwengo DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Lwengo%20DLG_1.pdf
10556,Local Government Performance Reports,2015/16,Namutumba DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Namutumba%20DLG.pdf
10557,Local Government Performance Reports,2015/16,Mbarara DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Mbarara%20DLG_2.pdf
10558,Local Government Performance Reports,2015/16,Buliisa DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Buliisa%20DLG_0.pdf
10559,Local Government Performance Reports,2015/16,Arua MC.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Arua%20MC_6.pdf
10560,Local Government Performance Reports,2015/16,Mukono DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Mukono%20DLG_0.pdf
10561,Local Government Performance Reports,2015/16,Kyankwanzi DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kyankwanzi%20DLG_0.pdf
10562,Local Government Performance Reports,2015/16,Lyantonde DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Lyantonde%20DLG_1.pdf
10563,Local Government Performance Reports,2015/16,Kiboga DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kiboga%20DLG_2.pdf
10564,Local Government Performance Reports,2015/16,Amuria DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Amuria%20DLG_1.pdf
10565,Local Government Performance Reports,2015/16,Kamuli DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kamuli%20DLG_1.pdf
10566,Local Government Performance Reports,2015/16,Iganga MC.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Iganga%20MC_4.pdf
10567,Local Government Performance Reports,2015/16,Tororo MC.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Tororo%20MC_1.pdf
10568,Local Government Performance Reports,2015/16,Kaberamaido DLG.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kaberamaido%20DLG_1.pdf
